"","pmid","doi","url","year","title"
"167","30964558","10.1002/14651858.CD011427.pub2","https://doi.org/10.1002/14651858.CD011427.pub2","2019","Prehospital stroke scales as screening tools for early identification of stroke and transient ischemic attack."
"168","30964545","10.1002/14651858.CD001511.pub4","https://doi.org/10.1002/14651858.CD001511.pub4","2019","Glucocorticosteroids for people with alcoholic hepatitis."
"169","30964200","10.1002/14651858.CD001213.pub2","https://doi.org/10.1002/14651858.CD001213.pub2","2019","WITHDRAWN: Interventions for guttate psoriasis."
"170","30958563","10.1002/14651858.CD011541.pub2","https://doi.org/10.1002/14651858.CD011541.pub2","2019","Non-antistreptococcal interventions for acute guttate psoriasis or an acute guttate flare of chronic psoriasis."
"171","30953341","10.1002/14651858.CD012044.pub2","https://doi.org/10.1002/14651858.CD012044.pub2","2019","Physical activity for lower urinary tract symptoms secondary to benign prostatic obstruction."
"172","30950507","10.1002/14651858.CD005351.pub4","https://doi.org/10.1002/14651858.CD005351.pub4","2019","Non-invasive positive pressure ventilation (CPAP or bilevel NPPV) for cardiogenic pulmonary oedema."
"173","30946482","10.1002/14651858.CD010880.pub2","https://doi.org/10.1002/14651858.CD010880.pub2","2019","Peer support for people with schizophrenia or other serious mental illness."
"174","30941748","10.1002/14651858.CD013089.pub2","https://doi.org/10.1002/14651858.CD013089.pub2","2019","Radix Sophorae flavescentis versus no intervention or placebo for chronic hepatitis B."
"175","30941745","10.1002/14651858.CD011890.pub3","https://doi.org/10.1002/14651858.CD011890.pub3","2019","Transcutaneous electrical nerve stimulation (TENS) for chronic pain - an overview of Cochrane Reviews."
"176","30939227","10.1002/14651858.CD011118.pub3","https://doi.org/10.1002/14651858.CD011118.pub3","2019","Psychological therapies (remotely delivered) for the management of chronic and recurrent pain in children and adolescents."
"177","30938843","10.1002/14651858.CD010528.pub4","https://doi.org/10.1002/14651858.CD010528.pub4","2019","Herbal medicinal products or preparations for neuropathic pain."
"178","30938835","10.1002/14651858.CD003498.pub4","https://doi.org/10.1002/14651858.CD003498.pub4","2019","WITHDRAWN: Gluten- and casein-free diets for autistic spectrum disorder."
"179","30933309","10.1002/14651858.CD000198.pub3","https://doi.org/10.1002/14651858.CD000198.pub3","2019","Support during pregnancy for women at increased risk of low birthweight babies."
"180","30932167","10.1002/14651858.CD001534.pub4","https://doi.org/10.1002/14651858.CD001534.pub4","2019","Long-term antibiotics for preventing recurrent urinary tract infection in children."
"181","30932166","10.1002/14651858.CD004149.pub3","https://doi.org/10.1002/14651858.CD004149.pub3","2019","Constraint-induced movement therapy in children with unilateral cerebral palsy."
"182","30925195","10.1002/14651858.CD012212.pub2","https://doi.org/10.1002/14651858.CD012212.pub2","2019","Supplemental perioperative intravenous crystalloids for postoperative nausea and vomiting."
"183","30921478","10.1002/14651858.CD010677.pub2","https://doi.org/10.1002/14651858.CD010677.pub2","2019","Benzodiazepines versus placebo for panic disorder in adults."
"184","30921477","10.1002/14651858.CD007506.pub4","https://doi.org/10.1002/14651858.CD007506.pub4","2019","Lifestyle changes in women with polycystic ovary syndrome."
"185","30920649","10.1002/14651858.CD011501.pub2","https://doi.org/10.1002/14651858.CD011501.pub2","2019","Brivaracetam add-on therapy for drug-resistant epilepsy."
"186","30919929","10.1002/14651858.CD012743.pub2","https://doi.org/10.1002/14651858.CD012743.pub2","2019","Ab interno trabecular bypass surgery with iStent for open-angle glaucoma."
"187","30916777","10.1002/14651858.CD004318.pub4","https://doi.org/10.1002/14651858.CD004318.pub4","2019","Prolonged thromboprophylaxis with low molecular weight heparin for abdominal or pelvic surgery."
"188","30916356","10.1002/14651858.CD011518.pub2","https://doi.org/10.1002/14651858.CD011518.pub2","2019","Mindfulness-based stress reduction for women diagnosed with breast cancer."
"189","30912847","10.1002/14651858.CD004705.pub5","https://doi.org/10.1002/14651858.CD004705.pub5","2019","Biomedical risk assessment as an aid for smoking cessation."
"190","30912582","10.1002/14651858.CD009261.pub4","https://doi.org/10.1002/14651858.CD009261.pub4","2019","Negative pressure wound therapy for surgical wounds healing by primary closure."
"191","30912133","10.1002/14651858.CD008521.pub4","https://doi.org/10.1002/14651858.CD008521.pub4","2019","Vaccines for preventing rotavirus diarrhoea: vaccines in use."
"192","30909318","10.1002/14651858.CD013069.pub2","https://doi.org/10.1002/14651858.CD013069.pub2","2019","Cognitive training for people with mild to moderate dementia."
"193","30909317","10.1002/14651858.CD012387.pub2","https://doi.org/10.1002/14651858.CD012387.pub2","2019","Systematic screening and assessment of psychosocial well-being and care needs of people with cancer."
"194","30908589","10.1002/14651858.CD013093.pub2","https://doi.org/10.1002/14651858.CD013093.pub2","2018","Betahistine for tinnitus."
"195","30907434","10.1002/14651858.CD009786.pub3","https://doi.org/10.1002/14651858.CD009786.pub3","2019","Laparoscopy for diagnosing resectability of disease in women with advanced ovarian cancer."
"196","30893466","10.1002/14651858.CD012836.pub2","https://doi.org/10.1002/14651858.CD012836.pub2","2019","Linezolid for drug-resistant pulmonary tuberculosis."
"197","30891742","10.1002/14651858.CD003154.pub6","https://doi.org/10.1002/14651858.CD003154.pub6","2019","Memantine for dementia."
"198","30888709","10.1002/14651858.CD011847.pub2","https://doi.org/10.1002/14651858.CD011847.pub2","2019","Electroconvulsive therapy for treatment-resistant schizophrenia."
"199","30888061","10.1002/14651858.CD012287.pub2","https://doi.org/10.1002/14651858.CD012287.pub2","2019","Family-based prevention programmes for alcohol use in young people."
"200","30888060","10.1002/14651858.CD011000.pub3","https://doi.org/10.1002/14651858.CD011000.pub3","2019","Palliative interventions for controlling vaginal bleeding in advanced cervical cancer."
"201","30887505","10.1002/14651858.CD009031.pub2","https://doi.org/10.1002/14651858.CD009031.pub2","2019","Outpatient treatment for people with cancer who develop a low-risk febrile neutropaenic event."
"202","30887498","10.1002/14651858.CD003690.pub4","https://doi.org/10.1002/14651858.CD003690.pub4","2019","Pharmaceutical interventions for emotionalism after stroke."
"203","30883670","10.1002/14651858.CD011269.pub3","https://doi.org/10.1002/14651858.CD011269.pub3","2019","Light therapy for preventing seasonal affective disorder."
"204","30883669","10.1002/14651858.CD011268.pub3","https://doi.org/10.1002/14651858.CD011268.pub3","2019","Second-generation antidepressants for preventing seasonal affective disorder in adults."
"205","30883666","10.1002/14651858.CD012449.pub2","https://doi.org/10.1002/14651858.CD012449.pub2","2019","Perceptions and experiences of labour companionship: a qualitative evidence synthesis."
"206","30883665","10.1002/14651858.CD009660.pub4","https://doi.org/10.1002/14651858.CD009660.pub4","2019","Psychological interventions for parents of children and adolescents with chronic illness."
"207","30882896","10.1002/14651858.CD012064.pub2","https://doi.org/10.1002/14651858.CD012064.pub2","2019","Hydroxyurea (hydroxycarbamide) for transfusion-dependent β-thalassaemia."
"208","30875082","10.1002/14651858.CD011671.pub2","https://doi.org/10.1002/14651858.CD011671.pub2","2019","Machine perfusion preservation versus static cold storage for deceased donor kidney transplantation."
"209","30873598","10.1002/14651858.CD004905.pub6","https://doi.org/10.1002/14651858.CD004905.pub6","2019","Multiple-micronutrient supplementation for women during pregnancy."
"210","30869157","10.1002/14651858.CD010748.pub2","https://doi.org/10.1002/14651858.CD010748.pub2","2019","Interventions to support return to work for people with coronary heart disease."
"211","30866036","10.1002/14651858.CD007411.pub4","https://doi.org/10.1002/14651858.CD007411.pub4","2019","Antioxidants for male subfertility."
"212","30865287","10.1002/14651858.CD012473.pub2","https://doi.org/10.1002/14651858.CD012473.pub2","2019","Probiotics to prevent infantile colic."
"213","30864747","10.1002/14651858.CD012279.pub2","https://doi.org/10.1002/14651858.CD012279.pub2","2019","Computerised cognitive training for preventing dementia in people with mild cognitive impairment."
"214","30864746","10.1002/14651858.CD012278.pub2","https://doi.org/10.1002/14651858.CD012278.pub2","2019","Computerised cognitive training for maintaining cognitive function in cognitively healthy people in midlife."
"215","30864187","10.1002/14651858.CD012277.pub2","https://doi.org/10.1002/14651858.CD012277.pub2","2019","Computerised cognitive training for maintaining cognitive function in cognitively healthy people in late life."
"216","30864165","10.1002/14651858.CD009825.pub3","https://doi.org/10.1002/14651858.CD009825.pub3","2019","Mediterranean-style diet for the primary and secondary prevention of cardiovascular disease."
"217","30860595","10.1002/14651858.MR000041.pub2","https://doi.org/10.1002/14651858.MR000041.pub2","2019","Search strategies to identify observational studies in MEDLINE and Embase."
"218","30855726","10.1002/14651858.CD008944.pub3","https://doi.org/10.1002/14651858.CD008944.pub3","2019","Early and late adverse renal effects after potentially nephrotoxic treatment for childhood cancer."
"219","30852841","10.1002/14651858.CD012223.pub2","https://doi.org/10.1002/14651858.CD012223.pub2","2019","Cyclodestructive procedures for refractory glaucoma."
"220","30848830","10.1002/14651858.CD009562.pub2","https://doi.org/10.1002/14651858.CD009562.pub2","2019","Pars plana vitrectomy versus scleral buckling for repairing simple rhegmatogenous retinal detachments."
"221","30845364","10.1002/14651858.CD010778.pub2","https://doi.org/10.1002/14651858.CD010778.pub2","2019","Intralesional treatment versus wide resection for central low-grade chondrosarcoma of the long bones."
"222","30843601","10.1002/14651858.CD001872.pub3","https://doi.org/10.1002/14651858.CD001872.pub3","2019","WITHDRAWN: Interventions for treating obesity in children."
"223","30840317","10.1002/14651858.CD010355.pub3","https://doi.org/10.1002/14651858.CD010355.pub3","2019","Non-invasive positive pressure ventilation for prevention of complications after pulmonary resection in lung cancer patients."
"224","30839103","10.1002/14651858.CD001976.pub2","https://doi.org/10.1002/14651858.CD001976.pub2","2019","WITHDRAWN: Antistreptococcal interventions for guttate and chronic plaque psoriasis."
"225","30839102","10.1002/14651858.CD012930.pub2","https://doi.org/10.1002/14651858.CD012930.pub2","2019","Once daily long-acting beta2-agonists and long-acting muscarinic antagonists in a combined inhaler versus placebo for chronic obstructive pulmonary disease."
"226","30839095","10.1002/14651858.CD010019.pub3","https://doi.org/10.1002/14651858.CD010019.pub3","2019","Outpatient versus inpatient treatment for acute pulmonary embolism."
"227","30838649","10.1002/14651858.CD012347.pub2","https://doi.org/10.1002/14651858.CD012347.pub2","2019","Psychological therapies for the treatment of depression in chronic obstructive pulmonary disease."
"228","30835819","10.1002/14651858.CD011571.pub2","https://doi.org/10.1002/14651858.CD011571.pub2","2019","Antistreptococcal interventions for guttate and chronic plaque psoriasis."
"229","30834517","10.1002/14651858.CD005139.pub4","https://doi.org/10.1002/14651858.CD005139.pub4","2019","Anti-vascular endothelial growth factor for neovascular age-related macular degeneration."
"230","30834516","10.1002/14651858.CD010526.pub3","https://doi.org/10.1002/14651858.CD010526.pub3","2019","Dental cavity liners for Class I and Class II resin-based composite restorations."
"231","30829399","10.1002/14651858.CD007868.pub3","https://doi.org/10.1002/14651858.CD007868.pub3","2019","Fluoride toothpastes of different concentrations for preventing dental caries."
"232","30828791","10.1002/14651858.CD011380.pub2","https://doi.org/10.1002/14651858.CD011380.pub2","2019","Interventions for infantile seborrhoeic dermatitis (including cradle cap)."
"233","30828783","10.1002/14651858.CD011121.pub2","https://doi.org/10.1002/14651858.CD011121.pub2","2019","AD-8 for detection of dementia across a variety of healthcare settings."
"234","30827037","10.1002/14651858.CD012164.pub2","https://doi.org/10.1002/14651858.CD012164.pub2","2019","Subfascial endoscopic perforator surgery (SEPS) for treating venous leg ulcers."
"235","30827035","10.1002/14651858.CD008018.pub3","https://doi.org/10.1002/14651858.CD008018.pub3","2019","Adjuvant gonadotropin-releasing hormone analogues for the prevention of chemotherapy-induced premature ovarian failure in premenopausal women."
